プラットフォーム,ファイル名,コンテンツ,実績,情報提供料合計,年月,処理日時
rakuten,rcms202505.csv,sugano,4300,3010,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,kasya,6400,4480,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,chiki,1650,1155,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,takashima,900,630,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,matsuyama,3300,2310,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,lemurian,1000,700,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,lumiko,3320,2324,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,keit,2000,1400,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,tomoko,3000,2100,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,tsukikage,1200,840,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,aron,1800,1260,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,narusawa,1300,910,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,hoshikaze,2300,1610,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,etenmei,1600,1120,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,sashat,2530,1771,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,luna,2500,1750,202505,2025-07-18 14:54:35
rakuten,rcms202505.csv,dyg,3200,2240,202505,2025-07-18 14:54:35
rakuten,rcms202506.csv,reirin,3700,2590,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,ikai,3520,2464,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,chiki,4730,3311,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,sugano,6400,4480,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,etenmei,2400,1680,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,mikomaria,1280,896,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,shape,1700,1190,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,mian,1000,700,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,ensei,2400,1680,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,kasya,1900,1330,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,mokuren,3800,2660,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,sashat,1100,770,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,tomoko,2200,1540,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,jose,1400,980,202506,2025-07-18 14:54:35
rakuten,rcms202506.csv,narusawa,1200,840,202506,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_kiko_01,2800,1154,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_koike_01,5900,2169,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_keiko_01,16200,6472,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_shintaku_01,4800,1896,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_shape_01,64700,26828,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_Milla_01,8600,3587,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_ophelia_01,4900,2057,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_tshourei_01,19600,8168,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_kanon_01,7600,3170,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_klara_01,5500,2295,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_matsuyama_01,1300,536,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_Sasha_01,3600,1485,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_hayuki_01,2000,825,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_keit_01,10800,4454,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_keiko_04,3000,1234,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_okada_01,7800,3251,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_soldona_01,1300,536,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_mian_01,5000,2131,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_noda_01,4000,1683,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_ychigumi_01,1800,792,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_rumikoi_01,1400,578,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_tsukikage_01,1600,528,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_aokitomo_01,2400,990,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_keiko_03,1900,800,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_tomoko_01,3000,1265,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_isha_01,1500,640,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_chiki_01,11770,4852,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_yuki_01,900,371,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_reirin_01,2600,1071,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_mineka_01,1500,618,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_macalon_01,2900,1196,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_kasya_01,1200,495,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_midorikawa_01,11000,4142,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_aiduki_01,1000,413,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_aron_01,3000,1265,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_tenmei_01,6600,2721,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_mikomaria_01,2200,908,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_mermaid_01,2000,825,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_asuka_01,2400,990,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_william_02,1300,536,202303,2025-07-18 14:54:35
au,SalesSummary_202303_OWD_detail.csv,OWD_hoshikaze_01,800,330,202303,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_shape_01,78300,31396,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_keiko_01,11900,4904,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_aqua_01,4600,1898,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_tachibana_01,1300,572,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_kanon_01,4000,1650,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_miesha_01,10300,4260,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_hakuryu_01,2100,888,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_macalon_01,4400,1834,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_koike_01,4000,1475,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_keiko_04,4500,1852,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_ikai_01,4900,2021,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_matsuyama_01,2600,1071,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_tenmei_01,2500,1031,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_ophelia_01,3900,1619,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_yuki_01,1100,470,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_aokitomo_01,6500,2715,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_kairi_01,2300,948,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_narusawa_01,5200,2143,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_keiko_03,9000,3747,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_soldona_01,3600,1484,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_miku_02,3900,1607,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_rumikoi_01,6600,2750,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_chazz_01,1000,413,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_Milla_01,8700,3612,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_tshourei_01,2600,1122,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_eremaria_01,8000,3300,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_aiduki_01,1200,528,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_mineka_01,1000,426,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_suehiro_01,800,330,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_kasya_01,8800,3629,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_okada_01,3600,1485,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_kiko_01,2600,1071,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_fujita_01,1000,413,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_isha_01,2000,825,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_klara_01,1100,484,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_aiga_01,500,206,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_keit_01,2000,853,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_william_02,1000,413,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_mikomaria_01,5400,2255,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_reirin_01,2100,866,202304,2025-07-18 14:54:35
au,SalesSummary_202304_OWD_detail.csv,OWD_houjo_01,1200,396,202304,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_shokita_01,2700,1113,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_isha_01,3540,1353,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_okada_01,10700,4411,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_keiko_01,33500,13881,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_shape_01,47100,18899,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_koike_01,44000,18224,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_aron_01,1000,413,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_kanon_01,2000,825,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_matsuyama_01,3500,1443,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_aiga_01,1000,411,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_rumikoi_01,3000,1265,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_mikomaria_01,1100,363,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_hakuryu_01,8700,3588,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_aiduki_01,5800,2391,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_klara_01,5700,2392,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_shintaku_01,1300,536,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_tenmei_01,9100,3775,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_tshourei_01,2600,1072,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_ophelia_01,3500,1476,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_Milla_01,2500,1032,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_daiyang_01,3300,1361,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_miesha_01,1700,701,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_macalon_01,10600,4338,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_mineka_01,2300,948,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_sugano_02,3000,1236,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_hoshikaze_01,1300,536,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_mian_01,3900,1608,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_keiko_03,2700,1152,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_chazz_01,3000,1278,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_william_01,1300,536,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_reirin_01,1000,330,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_yuki_01,1200,528,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_niutouko_01,13200,5477,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_keiko_04,3200,1336,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_aokitomo_01,1300,536,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_ikai_01,3300,1361,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_tomoko_01,1600,704,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_yamasakirie_01,2200,935,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.csv,OWD_tachibana_01,2000,825,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_shokita_01,2700,1113,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_isha_01,3540,1353,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_okada_01,10700,4411,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_keiko_01,33500,13881,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_shape_01,47100,18899,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_koike_01,44000,18224,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_aron_01,1000,413,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_kanon_01,2000,825,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_matsuyama_01,3500,1443,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_aiga_01,1000,411,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_rumikoi_01,3000,1265,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_mikomaria_01,1100,363,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_hakuryu_01,8700,3588,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_aiduki_01,5800,2391,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_klara_01,5700,2392,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_shintaku_01,1300,536,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_tenmei_01,9100,3775,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_tshourei_01,2600,1072,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_ophelia_01,3500,1476,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_Milla_01,2500,1032,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_daiyang_01,3300,1361,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_miesha_01,1700,701,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_macalon_01,10600,4338,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_mineka_01,2300,948,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_sugano_02,3000,1236,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_hoshikaze_01,1300,536,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_mian_01,3900,1608,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_keiko_03,2700,1152,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_chazz_01,3000,1278,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_william_01,1300,536,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_reirin_01,1000,330,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_yuki_01,1200,528,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_niutouko_01,13200,5477,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_keiko_04,3200,1336,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_aokitomo_01,1300,536,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_ikai_01,3300,1361,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_tomoko_01,1600,704,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_yamasakirie_01,2200,935,202305,2025-07-18 14:54:35
au,SalesSummary_202305_OWD_detail.xlsx,OWD_tachibana_01,2000,825,202305,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_macalon_01,7500,3106,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_shape_01,49000,19967,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_keiko_01,28200,11694,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_hayuki_01,3000,1238,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_keiko_04,4500,1856,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_tenmei_01,1800,660,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_isha_01,1300,429,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_koike_01,50000,20869,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_kiko_01,5600,2308,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_mineka_01,2500,1028,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_miesha_01,8400,3473,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_tshourei_01,2500,1031,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_keiko_03,14700,6098,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_tomoko_01,2600,1071,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_eremaria_01,1700,726,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_chazz_01,9900,4114,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_klara_01,10200,3995,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_soldona_01,2000,847,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_matsuyama_01,1000,413,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_niutouko_01,2700,1135,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_aiga_01,1500,660,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_kanon_01,5200,2160,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_Milla_01,900,376,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_daiyang_01,800,330,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_mikomaria_01,4800,1980,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_chiki_01,1650,680,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_reirin_01,5500,2268,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_koyanagi_01,2100,866,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_shintaku_01,1200,528,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_tachibana_01,1200,495,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_shokita_01,1200,528,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_risui_01,500,206,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_noda_01,1000,426,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_william_02,1300,536,202306,2025-07-18 14:54:35
au,SalesSummary_202306_OWD_detail.csv,OWD_houjo_01,5000,2061,202306,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_koike_01,48400,20040,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_hakuryu_01,15300,6096,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_keiko_01,19000,7565,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_klara_01,2300,935,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_shape_01,49900,20724,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_kanon_01,3000,1292,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_soldona_01,1300,536,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_Milla_01,1300,562,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_miesha_01,5200,2178,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_macalon_01,17000,7071,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_asuka_02,5600,2336,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_miku_02,3000,1278,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_tsukikage_01,1600,682,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_gyokusenhi_01,6000,2178,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_hoshikaze_01,1000,440,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_shintaku_01,3700,1599,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_mian_01,3800,1568,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_ophelia_01,11300,4737,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_okada_01,2900,1248,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_mimoe_01,2100,866,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_suehiro_01,2300,976,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_chiharu_02,1000,413,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_tshourei_01,4200,1452,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_isha_01,4160,1734,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_asuru_01,1300,536,202307,2025-07-18 14:54:35
au,SalesSummary_202307_OWD_detail.csv,OWD_reirin_01,4300,1773,202307,2025-07-18 14:54:35
